person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
25200.0,3,5.0,3,4,11500,1,0.46,1,10,27965
50000.0,3,7.0,2,2,5000,0,0.1,1,4,5272
57504.0,2,11.0,4,2,17000,1,0.3,1,8,23392
26400.0,3,1.0,2,3,3500,0,0.13,1,3,3137
200004.0,2,19.0,5,1,6000,0,0.03,1,8,17876
40000.0,2,4.0,2,1,3500,0,0.09,1,9,20332
165000.0,2,3.0,2,4,5000,0,0.03,2,10,18052
52576.0,3,3.0,4,1,8400,1,0.16,1,6,23378
95000.0,2,7.0,1,2,12000,0,0.13,1,3,13638
73000.0,3,3.0,3,1,10000,0,0.14,1,3,11655
52000.0,3,0.0,3,1,7125,0,0.14,1,10,21681
83000.0,3,6.0,5,5,24000,1,0.29,1,3,441
44000.0,2,5.05688943263496,4,1,4000,0,0.09,1,3,5131
45000.0,3,1.0,2,2,8000,0,0.18,1,17,30447
57000.0,3,2.0,1,4,15000,1,0.26,1,10,27178
76554.0,3,8.0,4,4,7600,0,0.1,1,2,8470
48000.0,2,8.0,2,1,3100,0,0.06,1,3,6206
18000.0,3,0.0,5,1,6000,1,0.33,1,5,21346
27600.0,3,3.0,4,1,4000,0,0.14,1,4,3763
70560.0,3,1.0,1,1,9600,0,0.14,1,4,16599
30000.0,1,4.0,1,2,5000,0,0.17,1,5,19015
18000.0,3,6.0,2,3,4000,1,0.22,1,5,19962
40000.0,1,4.0,4,1,1000,0,0.03,1,2,4395
95000.0,2,1.0,2,4,24000,0,0.25,2,5,25945
42000.0,2,5.05688943263496,4,1,19000,1,0.45,1,3,6018
70000.0,2,3.0,3,3,5400,0,0.08,1,4,10947
41300.0,3,6.0,2,2,4800,0,0.12,1,3,4436
57996.0,3,8.0,4,4,2000,1,0.03,1,4,1931
76494.0,2,3.0,5,1,12000,0,0.16,1,3,11842
51072.0,2,8.0,2,2,13000,0,0.25,1,2,7075
110000.0,2,1.0,2,1,12000,0,0.11,1,10,26604
8400.0,3,4.441265060240964,2,3,1500,1,0.18,1,4,17352
55500.0,3,13.0,5,1,12000,0,0.22,1,8,19415
82000.0,3,3.0,1,1,14400,0,0.18,1,2,14289
111740.0,2,4.0,3,3,5000,0,0.04,2,6,26636
73000.0,2,6.0,1,2,15000,0,0.21,1,9,24369
113000.0,3,9.0,5,3,19975,1,0.18,1,9,18377
81996.0,2,6.0,3,2,10000,1,0.12,1,3,13571
50000.0,1,7.0,4,2,20000,0,0.4,1,2,6497
149385.0,1,7.0,1,1,7000,0,0.05,1,4,15591
57996.0,2,7.0,5,1,7200,0,0.12,1,2,8444
54000.0,2,3.0,4,3,6000,0,0.11,1,11,30238
26000.0,3,1.0,5,2,10000,1,0.38,1,3,10401
74000.0,2,5.0,4,4,10000,0,0.14,2,4,11376
45000.0,3,4.0,4,1,12000,0,0.27,1,6,25112
55000.0,2,5.0,3,4,16750,0,0.3,2,21,32263
27000.0,1,4.0,1,1,6400,0,0.24,1,2,1453
27048.0,3,5.0,5,2,3500,0,0.13,1,7,19619
63000.0,2,2.0,4,2,20000,0,0.32,1,2,9615
25480.0,2,7.0,3,2,5000,0,0.2,1,3,1288
79992.0,2,7.0,5,2,6000,0,0.08,1,3,12099
12000.0,3,4.713608562691132,1,2,3200,1,0.27,1,2,2968
51000.0,2,3.0,3,3,16000,0,0.31,2,3,7048
32200.0,3,1.0,1,4,10000,1,0.31,2,4,10693
47000.0,2,1.0,5,2,5000,0,0.11,1,10,21226
31500.0,3,16.0,4,1,7200,0,0.23,1,6,22371
61000.0,3,0.0,3,2,1000,0,0.02,1,17,29268
40000.0,3,5.0,1,1,6000,0,0.15,1,4,6440
69000.0,2,4.0,2,4,15000,0,0.22,2,2,10606
45500.0,3,0.0,1,1,10000,0,0.22,1,4,10940
70000.0,2,16.0,2,1,17000,0,0.24,1,13,30747
135000.0,2,18.0,1,1,8000,0,0.06,1,5,28899
24000.0,3,4.0,5,2,5000,0,0.21,1,4,9258
50000.0,3,7.0,4,3,4800,0,0.1,1,3,4488
42000.0,2,4.0,4,1,12000,0,0.29,1,3,4671
24000.0,1,5.05688943263496,1,1,3000,0,0.13,1,5,27052
66000.0,3,2.0,2,2,6000,0,0.09,1,23,32240
41004.0,3,1.0,4,1,4000,0,0.1,1,4,3910
19200.0,1,2.0,3,2,6000,1,0.31,1,7,18178
182500.0,3,2.0,5,1,12500,0,0.07,1,14,31257
86000.0,2,4.0,3,1,24000,0,0.28,1,2,12947
16000.0,2,3.0,4,3,2275,0,0.14,2,3,17249
150000.0,3,13.0,3,6,20000,0,0.13,1,15,29183
40000.0,3,0.0,2,1,6000,0,0.15,1,3,6432
36000.0,3,3.0,5,1,5000,0,0.14,1,5,20591
42000.0,2,5.0,2,1,9000,0,0.21,1,5,20537
46000.0,3,0.0,3,4,5975,1,0.13,2,4,17528
12000.0,1,5.05688943263496,2,1,4800,1,0.4,1,12,32121
42000.0,3,7.0,4,2,5000,0,0.12,1,9,20660
40000.0,3,2.0,2,2,7000,0,0.17,1,4,7806
35004.0,3,4.0,4,3,5000,0,0.14,2,3,4836
40000.0,3,2.0,2,2,5000,0,0.13,1,5,28709
54000.0,2,8.0,3,1,5000,0,0.09,1,8,22198
37980.0,2,7.0,3,1,3500,0,0.09,1,3,16053
63000.0,3,3.0,4,2,20000,1,0.32,1,3,686
45000.0,3,9.0,5,2,12000,0,0.27,1,3,12471
44000.0,3,1.0,4,1,6000,0,0.14,1,2,6491
125000.0,3,0.0,5,3,12000,0,0.1,2,12,31189
58500.0,3,1.0,4,4,22000,1,0.38,1,6,18162
80000.0,2,9.0,1,3,6000,0,0.07,2,14,31958
34800.0,3,1.0,5,3,2100,0,0.06,1,13,29371
40000.0,3,2.0,3,2,3000,0,0.07,1,3,17044
65000.0,3,2.0,4,1,3000,0,0.05,1,5,19465
45000.0,1,6.0,2,1,4750,0,0.11,1,2,5435
70236.0,2,7.0,2,3,8700,0,0.12,2,4,10986
49800.0,2,3.0,3,1,6000,0,0.12,1,6,21502
91000.0,2,12.0,4,3,21000,0,0.23,2,6,25739
42600.0,3,0.0,1,4,10000,1,0.23,2,12,30817
225000.0,2,5.0,3,3,25000,0,0.03,2,13,31763
48000.0,3,8.0,4,1,11000,0,0.23,1,4,3381
75000.0,2,9.0,2,1,10000,0,0.13,1,9,24523
105000.0,2,11.0,2,1,10000,0,0.1,1,10,26399
23448.0,3,4.713608562691132,5,2,4800,0,0.2,1,3,4370
30000.0,3,8.0,1,2,12000,1,0.4,1,15,31020
40000.0,2,3.0,4,2,6700,0,0.17,1,4,4078
150000.0,2,6.0,4,3,9500,0,0.06,2,4,15657
84000.0,2,5.0,3,1,10000,0,0.12,1,2,12641
30000.0,3,4.0,3,3,3000,0,0.1,2,6,19261
45000.0,2,5.0,5,3,5400,0,0.12,1,7,20911
43000.0,3,7.0,2,5,7000,0,0.16,1,4,7856
52000.0,1,10.0,5,4,5000,0,0.1,2,4,17316
92000.0,2,3.0,4,1,11200,0,0.12,1,5,25781
24960.0,3,13.0,1,1,4000,0,0.16,1,6,19993
201996.0,2,11.0,2,3,20000,0,0.1,1,10,17871
18000.0,3,2.0,5,3,5800,1,0.32,2,4,6054
26000.0,2,3.0,2,2,3825,0,0.15,1,2,1313
39000.0,3,4.0,2,4,2000,0,0.05,1,7,26513
29000.0,2,3.0,2,2,3500,0,0.12,1,5,18808
124000.0,1,10.0,3,4,23500,0,0.19,2,6,27003
42000.0,3,3.0,3,4,3200,0,0.08,1,5,19543
70000.0,3,0.0,5,3,15000,0,0.21,2,6,28184
120000.0,3,4.0,1,3,20000,0,0.17,2,11,29180
63000.0,2,11.0,5,1,4400,0,0.07,1,8,23339
48000.0,3,0.0,1,3,10000,0,0.21,1,16,30812
85000.0,2,7.0,2,3,12000,0,0.14,2,4,12720
15600.0,3,2.0,2,2,1500,0,0.1,1,2,15119
57312.0,3,3.0,5,2,5000,0,0.09,1,6,20964
75000.0,2,9.0,4,1,7200,0,0.1,1,4,11463
69360.0,2,4.713608562691132,4,2,9600,1,0.12,1,4,13562
35000.0,1,3.0,1,2,10400,0,0.3,1,8,19451
150000.0,2,6.0,1,1,10000,0,0.07,1,8,27493
120000.0,2,7.0,4,1,4000,0,0.03,1,3,15006
20004.0,3,2.0,5,2,3000,0,0.15,1,4,16663
105996.0,3,13.0,4,4,25000,0,0.24,1,9,18013
18200.0,3,8.0,1,1,7200,1,0.4,1,9,22352
60000.0,1,8.0,2,2,14000,0,0.23,1,2,9036
18000.0,3,0.0,4,2,3600,1,0.2,1,3,3275
48996.0,3,5.0,2,1,5000,0,0.1,1,3,5088
99000.0,3,2.0,4,2,9000,0,0.09,1,22,32222
35004.0,1,8.0,5,4,8000,0,0.23,1,4,3072
23000.0,2,7.0,4,4,3600,1,0.16,2,3,860
54000.0,3,8.0,4,3,1500,0,0.03,2,2,1633
156000.0,2,5.0,3,2,7000,0,0.04,1,4,15709
78000.0,2,7.0,2,1,4600,0,0.06,1,2,11963
42000.0,3,0.0,1,1,3500,0,0.08,1,4,3182
42996.0,3,2.0,2,3,6000,0,0.14,2,2,6478
30000.0,3,3.0,3,2,10000,1,0.33,1,2,10481
66125.0,2,2.0,2,3,4000,0,0.06,2,4,10299
35360.0,3,1.0,2,1,2200,0,0.06,1,2,2036
27050.0,3,4.441265060240964,1,3,8500,1,0.31,2,10,20884
55200.0,2,12.0,1,3,3000,0,0.05,1,10,22410
35000.0,3,2.0,4,1,6000,0,0.17,1,10,21461
72000.0,2,10.0,4,1,4000,0,0.06,1,9,24281
114000.0,2,8.0,1,2,4000,0,0.04,1,2,14758
38000.0,3,8.0,3,1,6000,0,0.16,1,4,6397
47000.0,3,3.0,4,2,12000,0,0.26,1,2,12501
35000.0,3,0.0,1,3,2000,0,0.06,2,2,14481
72000.0,2,9.0,3,6,18000,0,0.25,2,4,11089
68926.0,3,4.0,3,4,8400,0,0.12,1,2,9691
65219.0,3,11.0,5,4,21000,1,0.32,1,3,554
77385.0,3,4.0,4,1,12800,0,0.17,1,4,13613
70000.0,3,5.0,3,1,14000,0,0.2,1,3,14018
65500.0,3,4.0,2,2,17600,0,0.27,1,2,1083
48000.0,2,8.0,3,2,10000,0,0.21,1,3,6013
25600.0,3,5.0,1,1,9000,1,0.35,1,4,9769
38400.0,3,3.0,2,3,2200,0,0.06,2,10,18973
104800.0,2,6.0,1,1,14000,0,0.13,1,14,31855
86000.0,2,6.0,2,2,10000,0,0.12,1,2,12956
95000.0,3,4.0,2,2,12000,0,0.13,1,4,13109
69000.0,3,5.0,2,2,8650,0,0.13,1,4,17067
45000.0,2,10.0,4,3,14125,0,0.31,2,2,5343
60000.0,3,2.0,4,4,5000,1,0.08,2,9,21014
37200.0,3,1.0,2,3,5000,1,0.13,1,15,29832
47000.0,3,8.0,2,4,6000,1,0.13,1,7,21622
60000.0,3,0.0,1,2,7200,0,0.12,1,2,8089
27000.0,3,6.0,4,2,10000,1,0.37,1,3,10420
57000.0,2,2.0,1,3,6000,0,0.11,1,10,22568
82000.0,2,13.0,3,2,10000,0,0.12,1,6,27821
15996.0,3,3.0,5,3,4000,1,0.25,2,2,17050
70000.0,2,5.0,5,3,15000,0,0.21,1,2,10939
40000.0,3,15.0,2,2,15000,1,0.38,1,9,28041
115000.0,3,3.0,4,2,10000,0,0.09,1,2,4602
59712.0,3,0.0,5,5,24000,1,0.4,1,9,18117
75000.0,3,2.0,4,3,6000,0,0.08,1,8,21768
60000.0,2,8.0,1,2,12000,0,0.2,1,4,8955
175436.0,3,1.0,4,1,7000,0,0.04,1,12,30188
26000.0,3,2.0,5,1,5000,0,0.19,1,6,23148
59000.0,3,7.0,2,3,20000,1,0.34,1,4,695
59448.0,3,6.0,5,1,12000,0,0.2,1,16,31082
73000.0,2,3.0,5,2,15000,0,0.21,1,9,28099
168000.0,3,2.0,4,5,18000,1,0.11,1,11,29224
66300.0,2,6.0,4,3,20000,1,0.26,1,4,13215
74797.0,2,14.0,4,5,4800,1,0.05,2,7,26126
78100.0,3,4.0,4,1,2425,0,0.03,1,10,19062
80000.0,2,7.0,2,2,17000,0,0.21,1,2,12360
95000.0,3,0.0,1,1,2400,0,0.03,1,3,2166
98280.0,2,2.0,5,1,10000,0,0.1,1,2,13937
45843.0,1,2.0,1,2,11000,0,0.24,1,3,5664
65000.0,3,13.0,4,1,15000,0,0.23,1,6,27192
59475.0,2,10.0,4,4,18125,1,0.26,2,13,32094
144000.0,2,12.0,4,1,35000,0,0.24,1,7,27371
86000.0,2,9.0,5,1,8400,0,0.1,1,10,25429
38000.0,3,4.0,2,4,13000,1,0.34,1,4,2265
56000.0,3,0.0,4,4,16500,1,0.29,2,3,1200
125000.0,1,9.0,3,1,15000,0,0.12,1,3,15158
36000.0,3,0.0,4,3,8000,0,0.22,1,6,22837
23400.0,3,2.0,4,1,8000,1,0.34,1,2,8593
74000.0,3,2.0,5,5,30600,1,0.41,1,17,28983
94000.0,3,4.0,4,2,7000,0,0.07,1,10,21942
46800.0,3,3.0,3,4,12000,0,0.26,2,3,12496
44000.0,3,1.0,4,3,5000,1,0.11,2,2,5266
10800.0,3,0.0,1,5,3000,1,0.28,1,11,29429
47000.0,3,6.0,5,3,19200,1,0.41,2,4,15881
72000.0,2,5.05688943263496,5,1,7200,0,0.1,1,3,11084
32304.0,2,6.0,4,1,1200,1,0.04,1,9,19997
103992.0,2,3.0,4,2,18000,0,0.17,1,10,28092
45000.0,3,0.0,2,3,9000,0,0.2,2,3,9893
40000.0,3,3.0,1,6,21000,1,0.53,2,10,18179
90000.0,3,0.0,5,1,15000,0,0.17,1,2,15642
49000.0,2,2.0,1,4,7000,0,0.14,2,4,6362
66000.0,3,2.0,1,4,6400,1,0.1,1,7,22155
45000.0,3,1.0,5,3,20000,1,0.44,2,3,603
67000.0,2,3.0,5,1,9250,0,0.14,1,2,10365
51000.0,2,5.0,4,3,15000,1,0.29,2,8,22579
23000.0,3,1.0,5,2,8875,1,0.39,1,4,5240
60000.0,2,20.0,4,1,7000,0,0.12,1,15,30501
120000.0,2,9.0,2,2,20000,0,0.17,1,4,14949
92000.0,2,9.0,3,5,25000,0,0.27,2,2,13464
46000.0,3,3.0,5,5,9000,1,0.2,2,7,23552
50000.0,3,1.0,5,1,25000,1,0.5,1,3,129
20688.0,3,5.05688943263496,3,1,10400,1,0.5,1,9,19849
48000.0,1,2.0,4,1,4750,0,0.1,1,8,21264
65000.0,2,8.0,3,2,6300,0,0.1,1,2,9857
59617.0,2,14.0,4,4,21000,0,0.35,1,13,30409
43200.0,3,6.0,2,2,4000,0,0.09,1,2,11448
85000.0,3,2.0,1,3,12000,0,0.14,2,4,13020
15000.0,3,6.0,4,2,2400,1,0.16,1,13,32025
32000.0,3,5.0,3,4,9000,0,0.28,1,5,23452
64744.0,3,13.0,2,2,4800,0,0.07,1,6,20409
70000.0,2,4.713608562691132,2,2,2500,0,0.04,1,2,10798
36000.0,3,0.0,2,1,10000,0,0.28,1,2,10642
52000.0,3,12.0,1,1,10000,0,0.19,1,8,24313
40000.0,1,6.0,4,1,9000,0,0.23,1,16,29688
52000.0,3,1.0,1,1,10000,0,0.19,1,3,11233
30000.0,3,8.0,4,3,7000,0,0.23,2,10,22211
90000.0,3,0.0,4,1,12000,0,0.13,1,3,13085
36000.0,3,4.713608562691132,3,2,18000,1,0.5,1,3,966
80000.0,2,0.0,2,1,18000,0,0.23,1,3,12289
117000.0,2,15.0,4,3,8000,0,0.07,1,13,31479
44004.0,1,7.0,4,1,17000,0,0.39,1,2,5193
50000.0,3,0.0,4,3,15000,0,0.3,2,9,26861
59000.0,3,2.0,1,2,7800,0,0.13,1,2,8533
47000.0,2,4.0,4,1,6000,0,0.13,1,3,5867
25800.0,2,0.0,1,4,2400,0,0.09,1,6,18618
100000.0,2,7.0,2,3,5000,0,0.05,2,15,31365
36000.0,3,5.0,2,5,5500,0,0.15,2,3,5848
108820.0,3,4.0,2,2,15000,0,0.14,1,3,1858
125000.0,2,0.0,4,1,10000,0,0.08,1,10,27035
63000.0,2,7.0,2,1,20000,0,0.32,1,3,16307
66000.0,3,1.0,4,2,5050,0,0.08,1,2,9138
38400.0,2,8.0,4,2,10000,0,0.26,1,2,3786
89004.0,3,6.0,4,3,6000,0,0.07,2,5,21804
61200.0,2,5.0,4,2,4500,0,0.07,1,7,23186
73500.0,3,2.0,4,1,8400,0,0.11,1,4,9695
30000.0,3,6.0,4,3,3000,0,0.1,1,13,29442
42000.0,3,4.0,5,2,2250,0,0.05,1,4,2052
83000.0,2,9.0,1,6,18000,1,0.22,2,8,28956
38000.0,2,8.0,2,1,3600,0,0.09,1,9,19952
140000.0,1,8.0,3,4,28000,0,0.2,1,5,27312
70000.0,3,1.0,2,1,7800,0,0.11,1,8,28149
48912.0,3,0.0,4,3,20000,1,0.41,1,4,635
96000.0,3,0.0,4,1,6000,0,0.06,1,4,6958
39000.0,3,1.0,1,4,15000,1,0.38,2,4,14806
36000.0,3,6.0,5,2,18200,1,0.51,1,3,961
30000.0,3,8.0,2,1,10000,1,0.33,1,14,30710
46113.0,2,4.0,3,4,9000,0,0.2,2,4,5759
39456.0,1,7.0,2,1,14000,0,0.35,1,3,3935
39000.0,3,5.0,5,2,13000,1,0.33,1,4,2269
45204.0,3,8.0,4,2,4000,0,0.09,1,7,24480
48000.0,3,7.0,3,1,8800,0,0.18,1,4,5256
102000.0,2,0.0,4,3,7200,1,0.07,1,5,26680
68000.0,1,6.0,3,3,21000,0,0.31,1,4,10504
33000.0,3,6.0,3,2,10000,1,0.3,1,3,10707
130000.0,2,7.0,5,3,18000,0,0.14,2,8,27182
45000.0,2,6.0,2,1,6400,0,0.14,1,8,20916
35000.0,3,6.0,4,2,5000,0,0.14,1,4,4823
81600.0,3,2.0,2,1,5600,0,0.07,1,4,6017
63000.0,3,6.0,1,3,4200,0,0.07,1,4,11017
49000.0,2,6.0,1,1,4000,0,0.08,1,2,6353
69000.0,3,9.0,3,4,25000,1,0.36,1,2,195
60000.0,2,4.0,2,1,10000,0,0.17,1,4,9112
200000.0,3,2.0,5,2,15000,0,0.07,1,5,18880
65499.0,3,9.0,1,3,4000,0,0.06,1,4,4045
78000.0,2,17.0,4,3,3200,0,0.04,1,6,24756
30000.0,1,5.05688943263496,1,1,7000,0,0.23,1,3,1944
25000.0,2,4.0,2,1,1800,0,0.07,1,2,1167
73200.0,2,7.0,5,1,5000,0,0.07,1,2,11329
46300.0,3,1.0,2,1,6400,0,0.14,1,4,7577
58000.0,1,6.0,3,2,6200,0,0.11,1,6,22648
56004.0,2,7.0,3,2,15000,1,0.27,1,2,9509
40556.0,3,12.0,2,3,8500,0,0.21,2,7,20901
36000.0,3,4.0,4,5,9000,1,0.25,2,6,23505
31200.0,3,2.0,5,1,4000,0,0.13,1,3,3816
85000.0,3,5.0,4,1,35000,1,0.41,1,17,28972
32400.0,3,5.05688943263496,4,1,5000,0,0.15,1,8,20560
45600.0,2,5.0,1,2,9500,0,0.21,1,2,5650
90000.0,3,2.0,4,2,12000,0,0.13,1,3,13082
62400.0,2,0.0,5,1,2400,0,0.04,1,14,30560
115000.0,2,2.0,3,4,20000,0,0.17,1,11,31469
67500.0,2,3.0,3,1,3000,0,0.04,1,4,10418
53000.0,3,0.0,4,3,12000,0,0.23,1,8,19395
66000.0,3,4.0,4,1,20000,0,0.3,1,9,18256
48000.0,2,3.0,1,2,12000,0,0.25,1,3,6187
39000.0,1,0.0,1,2,10000,0,0.26,1,7,20050
130000.0,2,9.0,3,2,12000,0,0.09,1,14,31578
74500.0,3,2.0,4,3,3000,0,0.04,1,15,29503
225000.0,2,4.0,2,4,2500,0,0.01,1,11,31752
50000.0,2,5.0,2,1,5000,0,0.1,1,2,6796
45000.0,2,4.0,3,3,5000,0,0.11,2,4,5495
56000.0,2,6.0,5,1,5500,0,0.1,1,4,8190
50000.0,2,1.0,2,2,12000,0,0.24,1,15,30116
102552.0,3,10.0,4,2,5600,0,0.05,1,3,6022
19200.0,3,5.0,2,4,5875,1,0.31,1,3,6084
78000.0,2,6.0,2,1,7750,0,0.1,1,4,17091
38400.0,2,0.0,4,1,10000,0,0.26,1,6,20027
77000.0,1,3.0,1,1,3500,0,0.05,1,2,11871
62500.0,3,3.0,2,1,8500,0,0.14,1,4,5382
54000.0,2,5.0,4,3,5200,1,0.1,1,3,8806
39000.0,3,1.0,5,4,10000,1,0.26,1,3,10912
225000.0,2,5.0,3,1,10000,0,0.04,1,10,27705
54000.0,3,7.0,5,2,8000,0,0.15,1,4,9002
60000.0,2,9.0,1,1,10000,0,0.17,1,14,30474
49680.0,3,1.0,4,3,5875,0,0.12,2,3,6086
185000.0,3,2.0,4,1,6000,0,0.03,1,10,21835
40800.0,3,3.0,4,4,12000,1,0.29,1,2,16692
45000.0,3,2.0,2,3,4800,0,0.11,2,4,4453
20640.0,3,0.0,2,3,2500,0,0.12,1,3,2292
28000.0,3,0.0,4,1,6000,0,0.21,1,4,16689
60000.0,3,0.0,3,2,20000,1,0.33,1,2,673
37500.0,3,3.0,2,4,10000,0,0.27,2,3,10666
60000.0,2,16.0,4,1,6000,0,0.1,1,7,22816
51996.0,3,1.0,3,3,10000,0,0.19,2,4,11222
30000.0,3,1.0,4,3,5200,0,0.17,2,3,5711
47471.0,2,5.0,5,1,5000,0,0.11,1,14,29985
92000.0,3,3.0,3,4,17000,0,0.18,2,10,18540
65000.0,3,6.0,5,3,8500,0,0.13,2,2,5386
55000.0,2,6.0,1,1,10000,0,0.18,1,2,17372
84000.0,3,10.0,2,2,12000,0,0.14,1,2,12984
44000.0,2,5.0,5,1,7200,0,0.16,1,3,5153
27996.0,1,1.0,3,4,4800,0,0.17,2,2,1568
36000.0,3,14.0,2,3,7000,0,0.19,1,8,22230
50000.0,3,3.0,3,4,12000,0,0.24,1,3,2701
175000.0,3,3.0,5,3,20000,0,0.11,2,2,868
40000.0,3,2.0,2,3,11250,0,0.28,1,12,30990
50000.0,3,2.0,4,2,7500,0,0.15,1,3,8323
31200.0,2,2.0,2,4,1000,0,0.03,1,2,2303
52000.0,2,5.0,4,3,20000,0,0.38,1,9,21924
79632.0,2,8.0,2,3,7200,0,0.09,2,3,12093
39000.0,2,3.0,2,3,5000,0,0.13,1,4,3891
133000.0,3,3.0,2,4,20000,0,0.15,2,2,855
85000.0,2,9.0,4,2,24000,0,0.28,1,10,25300
56000.0,3,2.0,4,1,8000,0,0.14,1,3,9040
87000.0,2,1.0,3,3,20000,0,0.23,1,17,31166
32004.0,3,4.0,2,3,4000,0,0.12,1,13,29643
126996.0,1,2.0,2,2,11000,0,0.09,1,2,15258
52800.0,3,8.0,3,1,9000,0,0.17,1,4,16351
75000.0,1,4.0,4,1,9600,0,0.13,1,3,11689
30000.0,3,3.0,4,5,8000,0,0.27,2,2,8649
83500.0,3,1.0,2,3,20000,0,0.24,1,3,773
78200.0,3,5.0,4,2,23500,0,0.3,1,8,18148
59000.0,2,12.0,1,1,5000,0,0.08,1,8,28358
64000.0,2,5.0,5,1,5200,0,0.08,1,3,9739
16800.0,2,0.0,5,3,4750,1,0.28,2,4,16192
49200.0,3,4.0,2,3,6000,0,0.12,1,3,6587
36000.0,2,17.0,3,2,6250,0,0.17,1,6,19633
72000.0,3,0.0,5,2,9000,0,0.13,1,2,5169
92000.0,2,9.0,5,2,22000,0,0.24,1,4,13466
90000.0,3,15.0,4,1,12000,0,0.13,1,11,31967
100000.0,2,6.0,1,2,12000,0,0.12,1,4,14006
51630.0,3,0.0,4,2,4900,0,0.09,1,3,4696
104000.0,3,3.0,3,2,12000,0,0.12,1,3,13148
44000.0,3,1.0,2,4,7500,1,0.17,2,6,22565
120000.0,2,6.0,5,2,10000,0,0.08,1,2,14991
67068.0,1,11.0,3,1,5000,0,0.07,1,10,23792
87360.0,3,1.0,2,3,6800,0,0.08,1,3,7640
30000.0,3,2.0,5,1,10000,1,0.33,1,5,23843
42000.0,3,2.0,2,2,11000,0,0.26,1,9,19730
44000.0,3,0.0,4,1,3000,1,0.07,1,4,2670
62000.0,3,3.0,5,2,8000,0,0.13,1,13,30528
55000.0,2,0.0,4,3,4200,0,0.08,2,3,7883
82650.0,3,7.0,3,2,10000,0,0.12,1,3,11768
42806.0,2,7.0,2,1,1000,0,0.02,1,2,4932
38000.0,1,5.0,1,2,14000,0,0.37,1,5,19915
69000.0,3,5.0,4,1,8500,1,0.12,1,4,5391
52828.0,2,6.0,4,1,14500,0,0.27,1,7,22045
172000.0,2,4.0,2,2,16000,0,0.09,1,8,27591
105000.0,3,6.0,5,1,14000,0,0.13,1,11,31353
32000.0,3,1.0,3,1,5800,0,0.18,1,7,28205
34000.0,2,3.0,1,3,12000,1,0.35,1,4,4061
80000.0,2,2.0,4,3,4200,0,0.05,1,4,12138
77000.0,2,18.0,2,2,15000,1,0.19,1,6,25542
68400.0,3,2.0,5,2,10000,0,0.15,1,4,11578
50129.0,2,7.0,1,1,11400,0,0.23,1,2,6924
42000.0,3,3.0,5,3,12000,0,0.29,1,7,25079
75000.0,2,11.0,4,1,15000,0,0.2,1,9,24570
54000.0,2,8.0,4,1,7500,1,0.14,1,7,28020
54000.0,3,2.0,4,2,4200,1,0.08,1,2,11011
10000.0,3,0.0,1,2,1400,0,0.14,1,4,1515
30000.0,1,0.0,4,3,5000,0,0.17,2,6,26462
29976.0,3,6.0,5,3,4550,0,0.15,1,3,4288
99000.0,2,6.0,1,1,18000,0,0.18,1,3,13952
79000.0,2,1.0,3,1,4800,0,0.06,1,6,24855
80000.0,3,10.0,4,1,35000,1,0.44,1,13,28966
44400.0,2,5.0,4,4,6500,0,0.15,2,7,20805
36000.0,2,10.0,3,1,5000,0,0.14,1,8,19649
37000.0,1,1.0,1,4,16750,0,0.45,2,10,25367
30000.0,3,14.0,4,3,12800,1,0.43,2,9,25846
52000.0,3,12.0,4,3,5000,0,0.1,2,7,20930
50000.0,2,7.0,2,1,12800,0,0.26,1,3,6711
40800.0,3,6.0,3,1,9000,0,0.22,1,6,23499
90000.0,3,2.0,5,3,9600,0,0.11,2,4,10298
44004.0,2,5.0,4,3,6000,0,0.14,2,10,20790
42000.0,3,9.0,1,3,11500,0,0.27,2,3,12109
44600.0,2,5.0,4,2,20000,0,0.45,1,4,5242
113676.0,2,8.0,2,1,7200,0,0.06,1,2,14746
39000.0,3,3.0,5,3,16000,1,0.41,1,8,18590
115000.0,2,0.0,4,1,12000,0,0.1,1,6,28409
67992.0,2,0.0,4,1,2000,0,0.03,1,7,23810
92001.0,3,3.0,1,1,5000,0,0.05,1,6,21085
18720.0,1,0.0,4,3,3500,1,0.19,1,5,27982
46000.0,3,4.0,5,3,11200,0,0.24,2,6,24795
43000.0,3,19.0,5,3,1200,0,0.03,1,8,28449
54000.0,2,4.441265060240964,5,3,12000,1,0.22,1,4,9093
37000.0,3,10.0,3,2,6300,0,0.17,1,3,7254
45000.0,3,4.0,2,2,10000,0,0.22,1,5,24062
52000.0,3,4.0,5,1,3500,0,0.07,1,2,3214
54000.0,3,7.0,4,3,9500,0,0.18,1,2,10108
55000.0,2,7.0,1,1,3000,0,0.05,1,4,7879
36000.0,2,5.0,3,1,4000,0,0.11,1,3,3189
98000.0,1,8.0,4,1,12000,0,0.12,1,3,13896
60000.0,3,4.0,4,1,25000,1,0.42,1,10,17873
19200.0,3,0.0,3,3,1825,0,0.1,2,2,1735
82000.0,1,4.0,4,2,10000,0,0.12,1,13,31081
50000.0,2,9.0,3,3,2500,0,0.05,1,3,6712
36000.0,3,3.0,4,2,5800,0,0.16,1,10,21316
49000.0,3,1.0,2,3,4800,0,0.1,2,9,20390
54000.0,3,0.0,1,4,1600,1,0.03,1,4,15075
